,tax_sce,regionbase,pe,tb,region,varphi,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,CeHH_prime,CeFH_prime,CeHF_prime,CeFF_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,VgFH_prime,VgHF_prime,VgFH1_prime,VgFH2_prime,CeFH1_prime,CeFH2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,pai_g,subsidy_ratio,welfare,welfare_noexternality
3130,Unilateral,EU28 as Home,0.012172968,96.21469758,2,270,0.999999994,0.744319382,8.37E-05,0,3.457801244,3.457801244,0.030662756,3.416592598,0.010532942,1.40E-05,3.447255354,0.041195698,0.010546958,3.416606614,188.7456589,5.74358955,0.015797099,188.7298618,2.46E-05,3.416567973,26.427554,188.7456601,1879.738703,5.7434623,3.9641331,0.043959507,-0.31192706,-10.43270343,-0.967528003,-0.999618029,-0.863872641,-27.88240076,-28.80717704,-24.89524139,-28.81818476,-322.2959846,0.999157252,23441.18068,-6001.234163
3137,Unilateral,EU28 as Home,0.011889608,97.955278,2,275,0.999999995,0.744319382,8.16E-05,0,3.417319362,3.417319362,0.030118061,3.376843648,0.010345833,1.25E-05,3.406961709,0.040463894,0.010358298,3.376856112,188.7456591,5.743584341,0.015408855,188.7302502,2.36E-05,3.376820055,26.427554,188.7456601,1891.365536,5.743462173,3.9641331,0.042460545,-0.31192706,-10.43319047,-0.967573554,-0.998222339,-0.864038252,-27.92288264,-28.8073657,-24.93499189,-28.85866664,-328.1860317,0.999191468,23986.79597,-6042.973432
3144,Unilateral,EU28 as Home,0.011617747,99.6954131,2,280,0.999999995,0.744319382,7.97E-05,0,3.378024111,3.378024111,0.029592508,3.338253662,0.010165301,1.11E-05,3.36784617,0.039757809,0.010176408,3.338264769,188.7456592,5.743579431,0.015036844,188.7306224,2.26E-05,3.33823104,26.427554,188.7456601,1902.855004,5.743462065,3.9641331,0.041038379,-0.31192706,-10.43365232,-0.967617647,-0.996871257,-0.864198774,-27.96217789,-28.80754759,-24.97358323,-28.89796189,-334.0746105,0.99922372,24533.16513,-6084.233411
3151,Unilateral,EU28 as Home,0.01135671,101.435006,2,285,0.999999996,0.744319382,7.78E-05,0,3.339858486,3.339858486,0.029085134,3.300772775,0.009991014,9.92E-06,3.329857909,0.039076148,0.010000932,3.300782693,188.7456593,5.743574798,0.014680116,188.7309792,2.17E-05,3.300751069,26.427554,188.7456601,1914.211181,5.743461972,3.9641331,0.039687804,-0.31192706,-10.43409073,-0.967660358,-0.995562487,-0.864354268,-28.00034351,-28.80772307,-25.01106531,-28.93612751,-339.9613908,0.999254154,25080.26843,-6125.027938
3158,Unilateral,EU28 as Home,0.011105903,103.1741796,2,290,0.999999997,0.744319382,7.60E-05,0,3.302773042,3.302773042,0.028594979,3.264346985,0.009822641,8.87E-06,3.292941965,0.03841762,0.009831514,3.264355859,188.7456594,5.743570423,0.014337793,188.7313216,2.08E-05,3.264326143,26.427554,188.7456601,1925.437888,5.743461892,3.9641331,0.038404057,-0.31192706,-10.43450724,-0.967701753,-0.994294024,-0.864505161,-28.03742896,-28.80789249,-25.04749214,-28.97321296,-345.8467868,0.999282899,25628.08277,-6165.370265
3165,Unilateral,EU28 as Home,0.010864755,104.9129034,2,295,0.999999997,0.744319382,7.42E-05,0,3.266718789,3.266718789,0.028121189,3.228930532,0.009659889,7.95E-06,3.257051721,0.037781078,0.009667843,3.228938486,188.7456595,5.743566286,0.014009061,188.7316504,2.00E-05,3.228910505,26.427554,188.7456601,1936.538791,5.743461823,3.9641331,0.037182766,-0.31192706,-10.4349033,-0.967741895,-0.993063904,-0.864651607,-28.07348321,-28.80805616,-25.08290951,-29.00926721,-351.730693,0.999310078,26176.58898,-6205.272928
3172,Unilateral,EU28 as Home,0.010632744,106.6512334,2,300,0.999999997,0.744319382,7.25E-05,0,3.231651104,3.231651104,0.027662943,3.194477751,0.009502478,7.14E-06,3.222140693,0.03716542,0.00950962,3.194484893,188.7456596,5.743562371,0.013693165,188.7319664,1.93E-05,3.194458494,26.427554,188.7456601,1947.517389,5.743461764,3.9641331,0.03601991,-0.31192706,-10.43528023,-0.967780843,-0.991870342,-0.864793881,-28.1085509,-28.80821438,-25.11736311,-29.0443349,-357.6132973,0.999335799,26725.76712,-6244.748006
3179,Unilateral,EU28 as Home,0.010409367,108.389047,2,305,0.999999998,0.744319382,7.09E-05,0,3.197525051,3.197525051,0.027219519,3.160951039,0.009350158,6.43E-06,3.188170559,0.036569677,0.009356583,3.160957465,188.7456596,5.743558663,0.013389401,188.7322702,1.85E-05,3.160932511,26.427554,188.7456601,1958.377081,5.743461712,3.9641331,0.034911784,-0.31192706,-10.43563926,-0.967818654,-0.99071156,-0.864931971,-28.14267695,-28.80836742,-25.15089054,-29.07846095,-363.4941833,0.999360162,27275.60151,-6283.807028
3186,Unilateral,EU28 as Home,0.010194184,110.1264897,2,310,0.999999998,0.744319382,6.94E-05,0,3.164302792,3.164302792,0.026790176,3.128307049,0.009202674,5.79E-06,3.155097224,0.03599285,0.009208464,3.128312839,188.7456597,5.743555147,0.01309712,188.7325626,1.78E-05,3.128289211,26.427554,188.7456601,1969.121026,5.743461668,3.9641331,0.033854984,-0.31192706,-10.4359815,-0.96785538,-0.989586048,-0.865066268,-28.17589921,-28.80851554,-25.18353516,-29.11168321,-369.3738416,0.999383261,27826.07207,-6322.461022
3193,Unilateral,EU28 as Home,0.009986776,111.8636239,2,315,0.999999998,0.744319382,6.79E-05,0,3.131947245,3.131947245,0.026374237,3.09650745,0.009059795,5.23E-06,3.122881686,0.035434032,0.009065021,3.096512676,188.7456597,5.743551811,0.012815712,188.732844,1.72E-05,3.096490266,26.427554,188.7456601,1979.752282,5.743461629,3.9641331,0.032846363,-0.31192706,-10.43630798,-0.967891067,-0.988492337,-0.865197015,-28.20825475,-28.80865898,-25.21533532,-29.14403875,-375.2524817,0.999405178,28377.16111,-6360.720568
3200,Unilateral,EU28 as Home,0.009786729,113.6003089,2,320,0.999999998,0.744319382,6.65E-05,0,3.100420337,3.100420337,0.025971117,3.065521699,0.00892132,4.72E-06,3.091492816,0.034892437,0.008926045,3.065526424,188.7456598,5.743548644,0.01254461,188.7331151,1.66E-05,3.065505137,26.427554,188.7456601,1990.273836,5.743461595,3.9641331,0.031883006,-0.31192706,-10.43661968,-0.967925763,-0.987428943,-0.865324151,-28.23978166,-28.80879796,-25.24632158,-29.17556566,-381.129627,0.999425993,28928.85544,-6398.595781
3207,Unilateral,EU28 as Home,0.009593678,115.3365726,2,325,0.999999999,0.744319382,6.51E-05,0,3.069688828,3.069688828,0.025580227,3.035316257,0.008787045,4.28E-06,3.060896484,0.034367272,0.008791324,3.035320535,188.7456598,5.743545633,0.012283285,188.7333765,1.60E-05,3.035300284,26.427554,188.7456601,2000.688491,5.743461566,3.9641331,0.030962227,-0.31192706,-10.43691746,-0.967959512,-0.986394561,-0.865447863,-28.27051317,-28.80893268,-25.27652746,-29.20629717,-387.0053697,0.999445775,29481.1392,-6436.09635
3214,Unilateral,EU28 as Home,0.009407275,117.072435,2,330,0.999999999,0.744319382,6.37E-05,0,3.039720973,3.039720973,0.025201014,3.005859662,0.008656782,3.88E-06,3.031060675,0.033857796,0.008660662,3.005863541,188.7456598,5.74354277,0.012031244,188.7336286,1.54E-05,3.005844248,26.427554,188.7456601,2010.998952,5.74346154,3.9641331,0.030081528,-0.31192706,-10.43720217,-0.967992355,-0.985387953,-0.865568308,-28.30048103,-28.80906334,-25.30598446,-29.23626503,-392.879777,0.999464591,30033.99756,-6473.231611
3221,Unilateral,EU28 as Home,0.009227205,118.8079775,2,335,0.999999999,0.744319382,6.25E-05,0,3.010487765,3.010487765,0.024832945,2.977120607,0.008530347,3.52E-06,3.001953552,0.033363292,0.00853387,2.97712413,188.7456598,5.743540045,0.011788024,188.7338718,1.49E-05,2.977105725,26.427554,188.7456601,2021.207802,5.743461518,3.9641331,0.0292386,-0.31192706,-10.43747454,-0.968024327,-0.984407984,-0.865685719,-28.32971424,-28.80919013,-25.33472387,-29.26549824,-398.7531228,0.999482502,30587.41495,-6510.010548
3228,Unilateral,EU28 as Home,0.009053156,120.5431522,2,340,0.999999999,0.744319382,6.12E-05,0,2.981959887,2.981959887,0.024475546,2.949072733,0.008407577,3.20E-06,2.97354828,0.032883124,0.008410782,2.949075938,188.7456599,5.743537448,0.011553191,188.7341067,1.44E-05,2.949058358,26.427554,188.7456601,2031.317549,5.743461498,3.9641331,0.028431294,-0.31192706,-10.43773528,-0.968055466,-0.983453524,-0.865800145,-28.35824211,-28.80931322,-25.36277206,-29.29402611,-404.6252439,0.999499564,31141.3788,-6546.441759
3235,Unilateral,EU28 as Home,0.008884841,122.2779141,2,345,0.999999999,0.744319382,6.00E-05,0,2.954109718,2.954109718,0.02412837,2.921690924,0.008288319,2.92E-06,2.945819294,0.032416689,0.008291237,2.921693842,188.7456599,5.743534974,0.011326341,188.7343336,1.39E-05,2.921677031,26.427554,188.7456601,2041.3306,5.74346148,3.9641331,0.027657613,-0.31192706,-10.43798507,-0.968085808,-0.982523509,-0.865911646,-28.38609228,-28.80943276,-25.39015416,-29.32187628,-410.4959878,0.999515828,31695.87687,-6582.533503
3242,Unilateral,EU28 as Home,0.008722002,124.0124167,2,350,0.999999999,0.744319382,5.88E-05,0,2.926913538,2.926913538,0.023790953,2.894946639,0.008172413,2.66E-06,2.918737592,0.031963366,0.008175074,2.8949493,188.7456599,5.743532613,0.011107092,188.7345528,1.34E-05,2.894933206,26.427554,188.7456601,2051.249239,5.743461465,3.9641331,0.026915702,-0.31192706,-10.43822448,-0.968115381,-0.981617016,-0.86602051,-28.41328846,-28.80954893,-25.4168987,-29.34907246,-416.3658723,0.999531342,32250.89408,-6618.293818
3249,Unilateral,EU28 as Home,0.00856438,125.7465508,2,355,0.999999999,0.744319382,5.77E-05,0,2.900345603,2.900345603,0.023462911,2.868818963,0.008059728,2.43E-06,2.892281874,0.031522639,0.008062157,2.868821392,188.7456599,5.74353036,0.010895087,188.7347648,1.30E-05,2.868805967,26.427554,188.7456601,2061.075694,5.743461451,3.9641331,0.026203828,-0.31192706,-10.43845411,-0.968144218,-0.980733065,-0.866126704,-28.4398564,-28.80966184,-25.44302661,-29.3756404,-422.2345272,0.999546151,32806.4203,-6653.730287
3256,Unilateral,EU28 as Home,0.008411736,127.4803247,2,360,0.999999999,0.744319382,5.66E-05,0,2.874382856,2.874382856,0.023143857,2.843285309,0.00795013,2.22E-06,2.866429167,0.031093987,0.007952351,2.843287531,188.7456599,5.743528208,0.010689991,188.73497,1.26E-05,2.843272732,26.427554,188.7456601,2070.812118,5.743461439,3.9641331,0.025520378,-0.31192706,-10.43867448,-0.968172348,-0.979870775,-0.866230333,-28.46581914,-28.80977165,-25.46856047,-29.40160314,-428.1019801,0.999560296,33362.44383,-6688.850353
3263,Unilateral,EU28 as Home,0.008263847,129.2137114,2,365,0.999999999,0.744319382,5.56E-05,0,2.849003085,2.849003085,0.022833431,2.818324952,0.007843496,2.03E-06,2.841158384,0.030676927,0.007845529,2.818326985,188.74566,5.743526151,0.010491486,188.7351685,1.22E-05,2.818312774,26.427554,188.7456601,2080.460557,5.743461429,3.9641331,0.024863845,-0.31192706,-10.43888609,-0.968199798,-0.9790293,-0.866331458,-28.49119892,-28.80987847,-25.49352101,-29.42698292,-433.9681385,0.999573816,33918.95397,-6723.661068
3270,Unilateral,EU28 as Home,0.008120513,130.9468946,2,370,0.999999999,0.744319382,5.46E-05,0,2.824187497,2.824187497,0.022531257,2.793913618,0.007739696,1.86E-06,2.816444875,0.030270953,0.007741559,2.793915482,188.74566,5.743524184,0.010299277,188.7353607,1.18E-05,2.793901821,26.427554,188.7456601,2090.022961,5.743461419,3.9641331,0.024232823,-0.31192706,-10.43908938,-0.968226592,-0.978207916,-0.866430365,-28.5160145,-28.80998244,-25.51793252,-29.4517985,-439.8336238,0.999586746,34475.93701,-6758.169339
3277,Unilateral,EU28 as Home,0.007981525,132.6797042,2,375,1,0.744319382,5.36E-05,0,2.799914259,2.799914259,0.022237038,2.770035872,0.007638629,1.71E-06,2.79227291,0.029875667,0.007640339,2.770037581,188.74566,5.743522301,0.010113082,188.7355469,1.14E-05,2.770024439,26.427554,188.7456601,2099.501304,5.743461411,3.9641331,0.023625995,-0.31192706,-10.4392848,-0.968252757,-0.977405806,-0.866526946,-28.54028774,-28.81008366,-25.54181042,-29.47607174,-445.6978589,0.999599119,35033.38523,-6792.381848
3284,Unilateral,EU28 as Home,0.007846695,134.4121361,2,380,1,0.744319382,5.26E-05,0,2.776164434,2.776164434,0.021950465,2.746673362,0.007540188,1.57E-06,2.768623826,0.029490653,0.007541759,2.746674932,188.74566,5.743520499,0.009932637,188.7357273,1.11E-05,2.746662278,26.427554,188.7456601,2108.897413,5.743461403,3.9641331,0.02304213,-0.31192706,-10.43947276,-0.968278317,-0.976622254,-0.866621278,-28.56403757,-28.81018224,-25.56517307,-29.49982157,-451.56083,0.999610966,35591.28878,-6826.304907
3291,Unilateral,EU28 as Home,0.007715859,136.1443796,2,385,1,0.744319382,5.17E-05,0,2.752922102,2.752922102,0.021671213,2.723804713,0.007444263,1.44E-06,2.745475926,0.029115476,0.007445707,2.723806157,188.74566,5.743518772,0.009757693,188.7359023,1.08E-05,2.723793963,26.427554,188.7456601,2118.213035,5.743461396,3.9641331,0.022480074,-0.31192706,-10.43965361,-0.96830329,-0.975856652,-0.866713629,-28.5872799,-28.81027829,-25.58804184,-29.5230639,-457.423177,0.999622315,36149.63491,-6859.944739
3298,Unilateral,EU28 as Home,0.007588839,137.8763094,2,390,1,0.744319382,5.08E-05,0,2.73016861,2.73016861,0.021399026,2.701415926,0.007350764,1.33E-06,2.722814952,0.02874979,0.007352093,2.701417256,188.74566,5.743517117,0.009588014,188.736072,1.04E-05,2.701405496,26.427554,188.7456601,2127.449925,5.743461391,3.9641331,0.021938744,-0.31192706,-10.43982773,-0.9683277,-0.975108305,-0.866803934,-28.61003339,-28.81037191,-25.61043074,-29.54581739,-463.2844751,0.999633195,36708.41638,-6893.307308
3305,Unilateral,EU28 as Home,0.007465474,139.607839,2,395,1,0.744319382,4.99E-05,0,2.707886696,2.707886696,0.021133651,2.679492771,0.007259605,1.23E-06,2.700626422,0.028393256,0.00726083,2.679493996,188.74566,5.74351553,0.009423377,188.7362366,1.01E-05,2.679482647,26.427554,188.7456601,2136.609754,5.743461385,3.9641331,0.021417124,-0.31192706,-10.43999545,-0.968351567,-0.97437657,-0.866892178,-28.6323153,-28.81046317,-25.632354,-29.5680993,-469.1444312,0.99964363,37267.62553,-6926.398328
3312,Unilateral,EU28 as Home,0.007345626,141.3391906,2,400,1,0.744319382,4.91E-05,0,2.686063096,2.686063096,0.020874803,2.658015721,0.007170689,1.13E-06,2.678890524,0.028045492,0.007171819,2.658016851,188.74566,5.743514007,0.009263573,188.7363964,9.83E-06,2.65800589,26.427554,188.7456601,2145.69408,5.74346138,3.9641331,0.020914263,-0.31192706,-10.44015706,-0.968374909,-0.973660941,-0.866978641,-28.6541389,-28.81055218,-25.65383115,-29.5899229,-475.0037969,0.999653643,37827.25007,-6959.223399
3319,Unilateral,EU28 as Home,0.007229143,143.070179,2,405,1,0.744319382,4.83E-05,0,2.664680873,2.664680873,0.020622271,2.636973895,0.007083942,1.04E-06,2.657596166,0.027706213,0.007084985,2.636974939,188.74566,5.743512544,0.009108401,188.7365516,9.55E-06,2.636964346,26.427554,188.7456601,2154.704505,5.743461376,3.9641331,0.02042926,-0.31192706,-10.44031288,-0.968397746,-0.972960796,-0.867063203,-28.67552113,-28.81063901,-25.67487306,-29.61130513,-480.8619446,0.999663256,38387.28455,-6991.787909
3326,Unilateral,EU28 as Home,0.007115895,144.8009,2,410,1,0.744319382,4.75E-05,0,2.643726745,2.643726745,0.020375813,2.616351611,0.006999281,9.64E-07,2.636727425,0.027375094,0.007000246,2.616352576,188.74566,5.743511139,0.008957673,188.7367023,9.28E-06,2.616342332,26.427554,188.7456601,2163.642512,5.743461372,3.9641331,0.019961276,-0.31192706,-10.44046317,-0.968420093,-0.972275637,-0.867146011,-28.69647526,-28.81072375,-25.69549542,-29.63225926,-486.719198,0.99967249,38947.7193,-7024.09709
3333,Unilateral,EU28 as Home,0.007005758,146.5314159,2,415,1,0.744319382,4.67E-05,0,2.623187654,2.623187654,0.020135205,2.596134529,0.00691663,8.92E-07,2.616269733,0.027051834,0.006917522,2.596135421,188.74566,5.74350979,0.00881121,188.7368488,9.02E-06,2.596125509,26.427554,188.7456601,2172.509544,5.743461369,3.9641331,0.019509515,-0.31192706,-10.44060819,-0.968441967,-0.971604978,-0.867227176,-28.71701435,-28.81080648,-25.71571258,-29.65279835,-492.5757679,0.999681364,39508.54546,-7056.156003
3340,Unilateral,EU28 as Home,0.006898605,148.2616226,2,420,1,0.744319382,4.59E-05,0,2.603049528,2.603049528,0.019900253,2.576311881,0.006835922,8.26E-07,2.596212134,0.026736175,0.006836748,2.576312707,188.74566,5.743508492,0.008668842,188.7369912,8.77E-06,2.576303111,26.427554,188.7456601,2181.307024,5.743461366,3.9641331,0.01907323,-0.31192706,-10.4407482,-0.968463384,-0.970948301,-0.867306656,-28.73715247,-28.81088725,-25.73553529,-29.67293647,-498.4313015,0.999689897,40069.75699,-7087.9695
3347,Unilateral,EU28 as Home,0.006794321,149.9915207,2,425,1,0.744319382,4.52E-05,0,2.583299866,2.583299866,0.019670762,2.556871502,0.006757089,7.66E-07,2.576542264,0.026427851,0.006757855,2.556872268,188.74566,5.743507243,0.008530408,188.7371296,8.53E-06,2.556862971,26.427554,188.7456601,2190.036323,5.743461363,3.9641331,0.018651714,-0.31192706,-10.44088341,-0.96848436,-0.970305146,-0.867384501,-28.75690213,-28.81096614,-25.75497573,-29.69268613,-504.2858005,0.999698104,40631.34647,-7119.542339
3354,Unilateral,EU28 as Home,0.006692798,151.7211277,2,430,1,0.744319382,4.45E-05,0,2.56392689,2.56392689,0.01944654,2.537801439,0.006680067,7.10E-07,2.557247979,0.026126607,0.006680777,2.537802149,188.74566,5.743506042,0.008395756,188.7372643,8.30E-06,2.537793139,26.427554,188.7456601,2198.698753,5.74346136,3.9641331,0.018244304,-0.31192706,-10.44101405,-0.968504909,-0.969675078,-0.867460776,-28.77627511,-28.81104322,-25.77404585,-29.71205911,-510.1393234,0.999706003,41193.30644,-7150.879103
3361,Unilateral,EU28 as Home,0.00659394,153.4506425,2,435,1,0.744319382,4.38E-05,0,2.544920871,2.544920871,0.019227383,2.51908725,0.006604785,6.60E-07,2.538314633,0.025832168,0.006605444,2.519087909,188.74566,5.743504885,0.00826474,188.7373953,8.08E-06,2.519079171,26.427554,188.7456601,2207.295576,5.743461358,3.9641331,0.017850372,-0.31192706,-10.44114031,-0.968525043,-0.969057732,-0.86753569,-28.79528113,-28.81111856,-25.79276009,-29.73106513,-515.9925432,0.999713608,41755.62699,-7181.984331
3368,Unilateral,EU28 as Home,0.006497633,155.1797298,2,440,1,0.744319382,4.31E-05,0,2.526267851,2.526267851,0.019013163,2.500723864,0.006531198,6.13E-07,2.519737027,0.025544362,0.006531811,2.500724476,188.74566,5.743503771,0.008137221,188.7375228,7.87E-06,2.500715998,26.427554,188.7456601,2215.828073,5.743461356,3.9641331,0.017469323,-0.31192706,-10.44126241,-0.968544778,-0.96845261,-0.86760901,-28.81393415,-28.81119219,-25.81112352,-29.74971815,-521.8443251,0.999720933,42318.30634,-7212.862211
3375,Unilateral,EU28 as Home,0.006403796,156.9086466,2,445,1,0.744319382,4.25E-05,0,2.507959558,2.507959558,0.018803684,2.482696786,0.00645924,5.70E-07,2.50150047,0.025262925,0.00645981,2.482697356,188.74566,5.743502697,0.00801307,188.737647,7.66E-06,2.482689126,26.427554,188.7456601,2224.297411,5.743461354,3.9641331,0.017100598,-0.31192706,-10.44138051,-0.968564124,-0.967859399,-0.86768099,-28.83224244,-28.81126419,-25.82915064,-29.76802644,-527.695538,0.999727992,42881.33413,-7243.517006
3382,Unilateral,EU28 as Home,0.006312335,158.6373414,2,450,1,0.744319382,4.18E-05,0,2.489985365,2.489985365,0.018598797,2.464997085,0.006388859,5.31E-07,2.483595881,0.024987656,0.00638939,2.464997615,188.74566,5.743501662,0.00789216,188.7377679,7.46E-06,2.464989622,26.427554,188.7456601,2232.704775,5.743461352,3.9641331,0.016743666,-0.31192706,-10.44149479,-0.968583093,-0.967277714,-0.867751623,-28.85021663,-28.81133461,-25.84685038,-29.78600063,-533.5460076,0.999734797,43444.70479,-7273.952803
3389,Unilateral,EU28 as Home,0.006223162,160.3657733,2,455,1,0.744319382,4.12E-05,0,2.472335234,2.472335234,0.018398356,2.447615974,0.006320006,4.94E-07,2.46601433,0.024718362,0.0063205,2.447616468,188.74566,5.743500664,0.007774372,188.7378857,7.27E-06,2.447608702,26.427554,188.7456601,2241.051301,5.743461351,3.9641331,0.016398025,-0.31192706,-10.44160542,-0.968601699,-0.966707191,-0.867820917,-28.86786677,-28.8114035,-25.86423153,-29.80365077,-539.3955951,0.99974136,44008.41274,-7304.173513
3396,Unilateral,EU28 as Home,0.006136195,162.0938821,2,460,1,0.744319382,4.06E-05,0,2.454999356,2.454999356,0.018202226,2.43054529,0.006252633,4.61E-07,2.448747515,0.024454859,0.006253094,2.430545751,188.74566,5.743499701,0.007659593,188.7380005,7.09E-06,2.430538202,26.427554,188.7456601,2249.338096,5.743461349,3.9641331,0.016063199,-0.31192706,-10.44171255,-0.968619952,-0.966147474,-0.867888865,-28.88520264,-28.81147091,-25.88130225,-29.82098664,-545.2440966,0.999747692,44572.45283,-7334.182958
3403,Unilateral,EU28 as Home,0.006051366,163.8219151,2,465,1,0.744319382,4.00E-05,0,2.437970738,2.437970738,0.018010241,2.413772591,0.006186685,4.30E-07,2.431782832,0.024196926,0.006187115,2.413773021,188.74566,5.743498771,0.007547715,188.7381123,6.91E-06,2.41376568,26.427554,188.7456601,2257.566205,5.743461348,3.9641331,0.015738739,-0.31192706,-10.44181632,-0.96863786,-0.965598302,-0.867955685,-28.90223126,-28.81153689,-25.89807498,-29.83801526,-551.0923488,0.999753803,45136.81571,-7363.984952
